"","start_year","end_year","budget_type","money","type","start_planned_outtrun","start_year_value","end_planned_outtrun","end_year_value","cagr"
"1254",2021,2023,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",221179.233064712,"outtrun",197729.648184779,-0.0544952327497487
"1255",2022,2023,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",200890.711241411,"outtrun",197729.648184779,-0.0157352375184446
"1256",2013,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",153771.749920612,"planned",207291.413660279,0.0275225022964933
"1257",2014,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",156559.532831336,"planned",207291.413660279,0.0284665700227549
"1258",2015,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",160829.93919881,"planned",207291.413660279,0.028598877800458
"1259",2016,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",162159.350316493,"planned",207291.413660279,0.0311691575099404
"1260",2017,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166203.1756148,"planned",207291.413660279,0.0320625027416659
"1261",2018,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166706.034051496,"planned",207291.413660279,0.0369830688759125
"1262",2019,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",171539.754527839,"planned",207291.413660279,0.0385880129633762
"1263",2020,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",225718.380327721,"planned",207291.413660279,-0.0210655841891032
"1264",2021,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",221179.233064712,"planned",207291.413660279,-0.0213839779288691
"1265",2022,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",200890.711241411,"planned",207291.413660279,0.0158058941563866
"1266",2023,2024,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",197729.648184779,"planned",207291.413660279,0.0483577731679614
"1267",2013,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",153771.749920612,"planned",210967,0.0267029996527666
"1268",2014,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",156559.532831336,"planned",210967,0.0274859927246565
"1269",2015,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",160829.93919881,"planned",210967,0.0275069377852781
"1270",2016,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",162159.350316493,"planned",210967,0.0296673645549093
"1271",2017,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166203.1756148,"planned",210967,0.0302601485042073
"1272",2018,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166706.034051496,"planned",210967,0.034210706996421
"1273",2019,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",171539.754527839,"planned",210967,0.035082478687037
"1274",2020,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",225718.380327721,"planned",210967,-0.0134263307083621
"1275",2021,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",221179.233064712,"planned",210967,-0.0117483574797627
"1276",2022,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",200890.711241411,"planned",210967,0.0164473554260898
"1277",2023,2025,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",197729.648184779,"planned",210967,0.0329311313619791
"1278",2024,2025,"dhsc_tdel_less_pensions","real_values","fyear","planned",207291.413660279,"planned",210967,0.0177314934314881
"1279",2013,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",153771.749920612,"planned",216776.439827104,0.026767144624068
"1280",2014,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",156559.532831336,"planned",216776.439827104,0.0274902596452469
"1281",2015,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",160829.93919881,"planned",216776.439827104,0.0275096885808173
"1282",2016,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",162159.350316493,"planned",216776.439827104,0.0294541492240032
"1283",2017,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166203.1756148,"planned",216776.439827104,0.0299572423457983
"1284",2018,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166706.034051496,"planned",216776.439827104,0.0333741537152012
"1285",2019,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",171539.754527839,"planned",216776.439827104,0.034001198569461
"1286",2020,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",225718.380327721,"planned",216776.439827104,-0.00671427885845921
"1287",2021,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",221179.233064712,"planned",216776.439827104,-0.00401328334554807
"1288",2022,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",200890.711241411,"planned",216776.439827104,0.01920854422208
"1289",2023,2026,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",197729.648184779,"planned",216776.439827104,0.0311300144484825
"1290",2024,2026,"dhsc_tdel_less_pensions","real_values","fyear","planned",207291.413660279,"planned",216776.439827104,0.022622592161655
"1291",2025,2026,"dhsc_tdel_less_pensions","real_values","fyear","planned",210967,"planned",216776.439827104,0.0275371969412488
"1292",2013,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",153771.749920612,"planned",222186.175200584,0.0266376257154306
"1293",2014,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",156559.532831336,"planned",222186.175200584,0.0272950454393197
"1294",2015,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",160829.93919881,"planned",222186.175200584,0.027296585440991
"1295",2016,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",162159.350316493,"planned",222186.175200584,0.0290443542589962
"1296",2017,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166203.1756148,"planned",222186.175200584,0.0294559582285103
"1297",2018,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166706.034051496,"planned",222186.175200584,0.0324353283595442
"1298",2019,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",171539.754527839,"planned",222186.175200584,0.0328661179027843
"1299",2020,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",225718.380327721,"planned",222186.175200584,-0.00225067200859697
"1300",2021,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",221179.233064712,"planned",222186.175200584,0.000757332511691855
"1301",2022,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",200890.711241411,"planned",222186.175200584,0.0203553250095654
"1302",2023,2027,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",197729.648184779,"planned",222186.175200584,0.0295828737223265
"1303",2024,2027,"dhsc_tdel_less_pensions","real_values","fyear","planned",207291.413660279,"planned",222186.175200584,0.0233995928825306
"1304",2025,2027,"dhsc_tdel_less_pensions","real_values","fyear","planned",210967,"planned",222186.175200584,0.0262454694966923
"1305",2026,2027,"dhsc_tdel_less_pensions","real_values","fyear","planned",216776.439827104,"planned",222186.175200584,0.0249553658958235
"1306",2013,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",153771.749920612,"planned",228249.99183339,0.026681211170005
"1307",2014,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",156559.532831336,"planned",228249.99183339,0.0272947994691255
"1308",2015,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",160829.93919881,"planned",228249.99183339,0.0272962020878995
"1309",2016,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",162159.350316493,"planned",228249.99183339,0.0288981774081236
"1310",2017,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166203.1756148,"planned",228249.99183339,0.0292590102737258
"1311",2018,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",166706.034051496,"planned",228249.99183339,0.03191979885582
"1312",2019,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",171539.754527839,"planned",228249.99183339,0.0322452364145243
"1313",2020,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",225718.380327721,"planned",228249.99183339,0.00139514308315847
"1314",2021,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",221179.233064712,"planned",228249.99183339,0.00450556273778568
"1315",2022,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",200890.711241411,"planned",228249.99183339,0.0215081102353218
"1316",2023,2028,"dhsc_tdel_less_pensions","real_values","fyear","outtrun",197729.648184779,"planned",228249.99183339,0.0291242108782133
"1317",2024,2028,"dhsc_tdel_less_pensions","real_values","fyear","planned",207291.413660279,"planned",228249.99183339,0.0243712105676457
"1318",2025,2028,"dhsc_tdel_less_pensions","real_values","fyear","planned",210967,"planned",228249.99183339,0.026594061862768
"1319",2026,2028,"dhsc_tdel_less_pensions","real_values","fyear","planned",216776.439827104,"planned",228249.99183339,0.0261228189978677
"1320",2027,2028,"dhsc_tdel_less_pensions","real_values","fyear","planned",222186.175200584,"planned",228249.99183339,0.0272916018619589
"1321",2013,2014,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",113345,0.0325210658164428
"1322",2013,2015,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",117245,0.0334642134945462
"1323",2014,2015,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",117245,0.0344082226829592
"1324",2013,2016,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",120584,0.0317997384646003
"1325",2014,2016,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",120584,0.0314392637825518
"1326",2015,2016,"dhsc_tdel","cash_values","fyear","outtrun",117245,"outtrun",120584,0.0284788263891851
"1327",2013,2017,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",125156,0.0333252866579474
"1328",2014,2017,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",125156,0.0335934994476892
"1329",2015,2017,"dhsc_tdel","cash_values","fyear","outtrun",117245,"outtrun",125156,0.0331863784970468
"1330",2016,2017,"dhsc_tdel","cash_values","fyear","outtrun",120584,"outtrun",125156,0.0379154780070325
"1331",2013,2018,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",128396,0.0318334664665973
"1332",2014,2018,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",128396,0.0316616381881485
"1333",2015,2018,"dhsc_tdel","cash_values","fyear","outtrun",117245,"outtrun",128396,0.0307477316014728
"1334",2016,2018,"dhsc_tdel","cash_values","fyear","outtrun",120584,"outtrun",128396,0.0318840605368265
"1335",2017,2018,"dhsc_tdel","cash_values","fyear","outtrun",125156,"outtrun",128396,0.0258876921601841
"1336",2013,2019,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",138456,0.0394446999461424
"1337",2014,2019,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",138456,0.0408349880628853
"1338",2015,2019,"dhsc_tdel","cash_values","fyear","outtrun",117245,"outtrun",138456,0.0424479087142546
"1339",2016,2019,"dhsc_tdel","cash_values","fyear","outtrun",120584,"outtrun",138456,0.0471463055940624
"1340",2017,2019,"dhsc_tdel","cash_values","fyear","outtrun",125156,"outtrun",138456,0.0517924597143045
"1341",2018,2019,"dhsc_tdel","cash_values","fyear","outtrun",128396,"outtrun",138456,0.0783513505093616
"1342",2013,2020,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",190610,0.0820182977520971
"1343",2014,2020,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",190610,0.0904955200467661
"1344",2015,2020,"dhsc_tdel","cash_values","fyear","outtrun",117245,"outtrun",190610,0.102072765168647
"1345",2016,2020,"dhsc_tdel","cash_values","fyear","outtrun",120584,"outtrun",190610,0.121279801166136
"1346",2017,2020,"dhsc_tdel","cash_values","fyear","outtrun",125156,"outtrun",190610,0.150530145436787
"1347",2018,2020,"dhsc_tdel","cash_values","fyear","outtrun",128396,"outtrun",190610,0.218420208806296
"1348",2019,2020,"dhsc_tdel","cash_values","fyear","outtrun",138456,"outtrun",190610,0.376682845091581
"1349",2013,2021,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",187274,0.069046891682855
"1350",2014,2021,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",187274,0.0743692966453147
"1351",2015,2021,"dhsc_tdel","cash_values","fyear","outtrun",117245,"outtrun",187274,0.0811779815977114
"1352",2016,2021,"dhsc_tdel","cash_values","fyear","outtrun",120584,"outtrun",187274,0.0920375202263484
"1353",2017,2021,"dhsc_tdel","cash_values","fyear","outtrun",125156,"outtrun",187274,0.106003377032508
"1354",2018,2021,"dhsc_tdel","cash_values","fyear","outtrun",128396,"outtrun",187274,0.134075576451195
"1355",2019,2021,"dhsc_tdel","cash_values","fyear","outtrun",138456,"outtrun",187274,0.16300840409103
"1356",2020,2021,"dhsc_tdel","cash_values","fyear","outtrun",190610,"outtrun",187274,-0.0175017050522008
"1357",2013,2022,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",182131,0.0578672165203242
"1358",2014,2022,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",182131,0.0610789236303269
"1359",2015,2022,"dhsc_tdel","cash_values","fyear","outtrun",117245,"outtrun",182131,0.0649447510216306
"1360",2016,2022,"dhsc_tdel","cash_values","fyear","outtrun",120584,"outtrun",182131,0.0711468895249245
"1361",2017,2022,"dhsc_tdel","cash_values","fyear","outtrun",125156,"outtrun",182131,0.0779197753680378
"1362",2018,2022,"dhsc_tdel","cash_values","fyear","outtrun",128396,"outtrun",182131,0.0913350273931186
"1363",2019,2022,"dhsc_tdel","cash_values","fyear","outtrun",138456,"outtrun",182131,0.0956975666241864
"1364",2020,2022,"dhsc_tdel","cash_values","fyear","outtrun",190610,"outtrun",182131,-0.0224947572217377
"1365",2021,2022,"dhsc_tdel","cash_values","fyear","outtrun",187274,"outtrun",182131,-0.0274624347213174
"1366",2013,2023,"dhsc_tdel","cash_values","fyear","outtrun",109775,"outtrun",188614,0.0556186342177165
"1367",2014,2023,"dhsc_tdel","cash_values","fyear","outtrun",113345,"outtrun",188614,0.0582167162128939
"1368",2015,2023,"dhsc_tdel","cash_values","fyear","outtrun",117245,"outtrun",188614,0.0612310524763666
"1369",2016,2023,"dhsc_tdel","cash_values","fyear","outtrun",120584,"outtrun",188614,0.0659943217236321
"1370",2017,2023,"dhsc_tdel","cash_values","fyear","outtrun",125156,"outtrun",188614,0.0707474327628441
"1371",2018,2023,"dhsc_tdel","cash_values","fyear","outtrun",128396,"outtrun",188614,0.0799520825037614
"1372",2019,2023,"dhsc_tdel","cash_values","fyear","outtrun",138456,"outtrun",188614,0.0803526366407652
"1373",2020,2023,"dhsc_tdel","cash_values","fyear","outtrun",190610,"outtrun",188614,-0.00350280319429186
"1374",2021,2023,"dhsc_tdel","cash_values","fyear","outtrun",187274,"outtrun",188614,0.00357126860907719
"1375",2022,2023,"dhsc_tdel","cash_values","fyear","outtrun",182131,"outtrun",188614,0.035595258357995
"1376",2013,2024,"dhsc_tdel","cash_values","fyear","outtrun",109775,"planned",204800,0.0583287436667685
"1377",2014,2024,"dhsc_tdel","cash_values","fyear","outtrun",113345,"planned",204800,0.0609447267377938
"1378",2015,2024,"dhsc_tdel","cash_values","fyear","outtrun",117245,"planned",204800,0.0639349339439708
"1379",2016,2024,"dhsc_tdel","cash_values","fyear","outtrun",120584,"planned",204800,0.0684520416462195
"1380",2017,2024,"dhsc_tdel","cash_values","fyear","outtrun",125156,"planned",204800,0.0728871398905524
"1381",2018,2024,"dhsc_tdel","cash_values","fyear","outtrun",128396,"planned",204800,0.0809271111860246
"1382",2019,2024,"dhsc_tdel","cash_values","fyear","outtrun",138456,"planned",204800,0.0814430011500777
"1383",2020,2024,"dhsc_tdel","cash_values","fyear","outtrun",190610,"planned",204800,0.0181131989631107
"1384",2021,2024,"dhsc_tdel","cash_values","fyear","outtrun",187274,"planned",204800,0.0302694493723166
"1385",2022,2024,"dhsc_tdel","cash_values","fyear","outtrun",182131,"planned",204800,0.0604081088678428
"1386",2023,2024,"dhsc_tdel","cash_values","fyear","outtrun",188614,"planned",204800,0.0858154749912521
"1387",2013,2025,"dhsc_tdel","cash_values","fyear","outtrun",109775,"planned",217000,0.0584321521463087
"1388",2014,2025,"dhsc_tdel","cash_values","fyear","outtrun",113345,"planned",217000,0.0608197063537186
"1389",2015,2025,"dhsc_tdel","cash_values","fyear","outtrun",117245,"planned",217000,0.0634976639679228
"1390",2016,2025,"dhsc_tdel","cash_values","fyear","outtrun",120584,"planned",217000,0.0674615176681235
"1391",2017,2025,"dhsc_tdel","cash_values","fyear","outtrun",125156,"planned",217000,0.0712134263957116
"1392",2018,2025,"dhsc_tdel","cash_values","fyear","outtrun",128396,"planned",217000,0.0778499848726353
"1393",2019,2025,"dhsc_tdel","cash_values","fyear","outtrun",138456,"planned",217000,0.0777664465989512
"1394",2020,2025,"dhsc_tdel","cash_values","fyear","outtrun",190610,"planned",217000,0.0262727807198384
"1395",2021,2025,"dhsc_tdel","cash_values","fyear","outtrun",187274,"planned",217000,0.0375178129828742
"1396",2022,2025,"dhsc_tdel","cash_values","fyear","outtrun",182131,"planned",217000,0.0601287698332005
"1397",2023,2025,"dhsc_tdel","cash_values","fyear","outtrun",188614,"planned",217000,0.0726126244613274
"1398",2024,2025,"dhsc_tdel","cash_values","fyear","planned",204800,"planned",217000,0.0595703125
"1399",2013,2026,"dhsc_tdel","cash_values","fyear","outtrun",109775,"planned",225400,0.0569018332943751
"1400",2014,2026,"dhsc_tdel","cash_values","fyear","outtrun",113345,"planned",225400,0.0589593649511133
"1401",2015,2026,"dhsc_tdel","cash_values","fyear","outtrun",117245,"planned",225400,0.0612199761218732
"1402",2016,2026,"dhsc_tdel","cash_values","fyear","outtrun",120584,"planned",225400,0.0645508782038444
"1403",2017,2026,"dhsc_tdel","cash_values","fyear","outtrun",125156,"planned",225400,0.0675522432246256
"1404",2018,2026,"dhsc_tdel","cash_values","fyear","outtrun",128396,"planned",225400,0.0728779068290757
"1405",2019,2026,"dhsc_tdel","cash_values","fyear","outtrun",138456,"planned",225400,0.0720982575054285
"1406",2020,2026,"dhsc_tdel","cash_values","fyear","outtrun",190610,"planned",225400,0.0283352072547476
"1407",2021,2026,"dhsc_tdel","cash_values","fyear","outtrun",187274,"planned",225400,0.0377560764118086
"1408",2022,2026,"dhsc_tdel","cash_values","fyear","outtrun",182131,"planned",225400,0.0547329409113739
"1409",2023,2026,"dhsc_tdel","cash_values","fyear","outtrun",188614,"planned",225400,0.061190439741744
"1410",2024,2026,"dhsc_tdel","cash_values","fyear","planned",204800,"planned",225400,0.0490881457246575
"1411",2025,2026,"dhsc_tdel","cash_values","fyear","planned",217000,"planned",225400,0.0387096774193549
"1412",2013,2027,"dhsc_tdel","cash_values","fyear","outtrun",109775,"planned",235100,0.0559052316560731
"1413",2014,2027,"dhsc_tdel","cash_values","fyear","outtrun",113345,"planned",235100,0.0577257983621764
"1414",2015,2027,"dhsc_tdel","cash_values","fyear","outtrun",117245,"planned",235100,0.0596924940538839
"1415",2016,2027,"dhsc_tdel","cash_values","fyear","outtrun",120584,"planned",235100,0.0625766486223578
"1416",2017,2027,"dhsc_tdel","cash_values","fyear","outtrun",125156,"planned",235100,0.0650747661285047
"1417",2018,2027,"dhsc_tdel","cash_values","fyear","outtrun",128396,"planned",235100,0.0695202578956253
"1418",2019,2027,"dhsc_tdel","cash_values","fyear","outtrun",138456,"planned",235100,0.0684214686311349
"1419",2020,2027,"dhsc_tdel","cash_values","fyear","outtrun",190610,"planned",235100,0.0304223695245771
"1420",2021,2027,"dhsc_tdel","cash_values","fyear","outtrun",187274,"planned",235100,0.0386339724516986
"1421",2022,2027,"dhsc_tdel","cash_values","fyear","outtrun",182131,"planned",235100,0.0523828241822284
"1422",2023,2027,"dhsc_tdel","cash_values","fyear","outtrun",188614,"planned",235100,0.0566220657186092
"1423",2024,2027,"dhsc_tdel","cash_values","fyear","planned",204800,"planned",235100,0.0470664051894603
"1424",2025,2027,"dhsc_tdel","cash_values","fyear","planned",217000,"planned",235100,0.0408698949671125
"1425",2026,2027,"dhsc_tdel","cash_values","fyear","planned",225400,"planned",235100,0.0430346051464063
"1426",2013,2028,"dhsc_tdel","cash_values","fyear","outtrun",109775,"planned",246000,0.0552664011238784
"1427",2014,2028,"dhsc_tdel","cash_values","fyear","outtrun",113345,"planned",246000,0.0569101116105424
"1428",2015,2028,"dhsc_tdel","cash_values","fyear","outtrun",117245,"planned",246000,0.0586611666731141
"1429",2016,2028,"dhsc_tdel","cash_values","fyear","outtrun",120584,"planned",246000,0.0612159898440328
"1430",2017,2028,"dhsc_tdel","cash_values","fyear","outtrun",125156,"planned",246000,0.0633599815081436
"1431",2018,2028,"dhsc_tdel","cash_values","fyear","outtrun",128396,"planned",246000,0.0671816801770317
"1432",2019,2028,"dhsc_tdel","cash_values","fyear","outtrun",138456,"planned",246000,0.0659477694846593
"1433",2020,2028,"dhsc_tdel","cash_values","fyear","outtrun",190610,"planned",246000,0.032401622068511
"1434",2021,2028,"dhsc_tdel","cash_values","fyear","outtrun",187274,"planned",246000,0.0397346494474402
"1435",2022,2028,"dhsc_tdel","cash_values","fyear","outtrun",182131,"planned",246000,0.051377162286429
"1436",2023,2028,"dhsc_tdel","cash_values","fyear","outtrun",188614,"planned",246000,0.0545622874906635
"1437",2024,2028,"dhsc_tdel","cash_values","fyear","planned",204800,"planned",246000,0.0468905720259813
"1438",2025,2028,"dhsc_tdel","cash_values","fyear","planned",217000,"planned",246000,0.0426978012787878
"1439",2026,2028,"dhsc_tdel","cash_values","fyear","planned",225400,"planned",246000,0.0446976016870713
"1440",2027,2028,"dhsc_tdel","cash_values","fyear","planned",235100,"planned",246000,0.0463632496809867
"1441",2013,2014,"cdel","cash_values","fyear","outtrun",5367,"outtrun",4971,-0.0737842370039128
"1442",2013,2015,"cdel","cash_values","fyear","outtrun",5367,"outtrun",4652,-0.0689906225149194
"1443",2014,2015,"cdel","cash_values","fyear","outtrun",4971,"outtrun",4652,-0.064172198752766
"1444",2013,2016,"cdel","cash_values","fyear","outtrun",5367,"outtrun",4556,-0.0531437721651999
"1445",2014,2016,"cdel","cash_values","fyear","outtrun",4971,"outtrun",4556,-0.0426516874244625
"1446",2015,2016,"cdel","cash_values","fyear","outtrun",4652,"outtrun",4556,-0.0206362854686156
"1447",2013,2017,"cdel","cash_values","fyear","outtrun",5367,"outtrun",5238,-0.00606387681249332
"1448",2014,2017,"cdel","cash_values","fyear","outtrun",4971,"outtrun",5238,0.0175925302199067
"1449",2015,2017,"cdel","cash_values","fyear","outtrun",4652,"outtrun",5238,0.0611160755927418
"1450",2016,2017,"cdel","cash_values","fyear","outtrun",4556,"outtrun",5238,0.149692712906058
"1451",2013,2018,"cdel","cash_values","fyear","outtrun",5367,"outtrun",5941,0.0205295663216598
"1452",2014,2018,"cdel","cash_values","fyear","outtrun",4971,"outtrun",5941,0.0455720067741467
"1453",2015,2018,"cdel","cash_values","fyear","outtrun",4652,"outtrun",5941,0.0849422338737451
"1454",2016,2018,"cdel","cash_values","fyear","outtrun",4556,"outtrun",5941,0.141925887359266
"1455",2017,2018,"cdel","cash_values","fyear","outtrun",5238,"outtrun",5941,0.134211531118748
"1456",2013,2019,"cdel","cash_values","fyear","outtrun",5367,"outtrun",7015,0.045641183578101
"1457",2014,2019,"cdel","cash_values","fyear","outtrun",4971,"outtrun",7015,0.0713140051985899
"1458",2015,2019,"cdel","cash_values","fyear","outtrun",4652,"outtrun",7015,0.108146023411919
"1459",2016,2019,"cdel","cash_values","fyear","outtrun",4556,"outtrun",7015,0.154732315902741
"1460",2017,2019,"cdel","cash_values","fyear","outtrun",5238,"outtrun",7015,0.157260395398018
"1461",2018,2019,"cdel","cash_values","fyear","outtrun",5941,"outtrun",7015,0.180777646860798
"1462",2013,2020,"cdel","cash_values","fyear","outtrun",5367,"outtrun",12704,0.13098908289297
"1463",2014,2020,"cdel","cash_values","fyear","outtrun",4971,"outtrun",12704,0.169273535611986
"1464",2015,2020,"cdel","cash_values","fyear","outtrun",4652,"outtrun",12704,0.222531775147343
"1465",2016,2020,"cdel","cash_values","fyear","outtrun",4556,"outtrun",12704,0.292228134844539
"1466",2017,2020,"cdel","cash_values","fyear","outtrun",5238,"outtrun",12704,0.343563912352123
"1467",2018,2020,"cdel","cash_values","fyear","outtrun",5941,"outtrun",12704,0.462313422410782
"1468",2019,2020,"cdel","cash_values","fyear","outtrun",7015,"outtrun",12704,0.810976478973628
"1469",2013,2021,"cdel","cash_values","fyear","outtrun",5367,"outtrun",9119,0.0685059688633998
"1470",2014,2021,"cdel","cash_values","fyear","outtrun",4971,"outtrun",9119,0.0905443959722294
"1471",2015,2021,"cdel","cash_values","fyear","outtrun",4652,"outtrun",9119,0.118711025415348
"1472",2016,2021,"cdel","cash_values","fyear","outtrun",4556,"outtrun",9119,0.148874790878554
"1473",2017,2021,"cdel","cash_values","fyear","outtrun",5238,"outtrun",9119,0.148670401308404
"1474",2018,2021,"cdel","cash_values","fyear","outtrun",5941,"outtrun",9119,0.15353086948913
"1475",2019,2021,"cdel","cash_values","fyear","outtrun",7015,"outtrun",9119,0.140144168148269
"1476",2020,2021,"cdel","cash_values","fyear","outtrun",12704,"outtrun",9119,-0.282194584382871
"1477",2013,2022,"cdel","cash_values","fyear","outtrun",5367,"outtrun",9848,0.0697707425174245
"1478",2014,2022,"cdel","cash_values","fyear","outtrun",4971,"outtrun",9848,0.0892135479936054
"1479",2015,2022,"cdel","cash_values","fyear","outtrun",4652,"outtrun",9848,0.11308866959117
"1480",2016,2022,"cdel","cash_values","fyear","outtrun",4556,"outtrun",9848,0.137087941763925
"1481",2017,2022,"cdel","cash_values","fyear","outtrun",5238,"outtrun",9848,0.134583619499797
"1482",2018,2022,"cdel","cash_values","fyear","outtrun",5941,"outtrun",9848,0.13467666066646
"1483",2019,2022,"cdel","cash_values","fyear","outtrun",7015,"outtrun",9848,0.119713174645249
"1484",2020,2022,"cdel","cash_values","fyear","outtrun",12704,"outtrun",9848,-0.119551865879327
"1485",2021,2022,"cdel","cash_values","fyear","outtrun",9119,"outtrun",9848,0.0799429762035311
"1486",2013,2023,"cdel","cash_values","fyear","outtrun",5367,"outtrun",10519,0.0696071219025236
"1487",2014,2023,"cdel","cash_values","fyear","outtrun",4971,"outtrun",10519,0.0868511691389364
"1488",2015,2023,"cdel","cash_values","fyear","outtrun",4652,"outtrun",10519,0.107367679320371
"1489",2016,2023,"cdel","cash_values","fyear","outtrun",4556,"outtrun",10519,0.126971576576197
"1490",2017,2023,"cdel","cash_values","fyear","outtrun",5238,"outtrun",10519,0.123228618365244
"1491",2018,2023,"cdel","cash_values","fyear","outtrun",5941,"outtrun",10519,0.121044831016689
"1492",2019,2023,"cdel","cash_values","fyear","outtrun",7015,"outtrun",10519,0.106589881925298
"1493",2020,2023,"cdel","cash_values","fyear","outtrun",12704,"outtrun",10519,-0.0609731941177344
"1494",2021,2023,"cdel","cash_values","fyear","outtrun",9119,"outtrun",10519,0.0740230937358086
"1495",2022,2023,"cdel","cash_values","fyear","outtrun",9848,"outtrun",10519,0.0681356620633631
"1496",2013,2024,"cdel","cash_values","fyear","outtrun",5367,"planned",11600,0.0725799446818911
"1497",2014,2024,"cdel","cash_values","fyear","outtrun",4971,"planned",11600,0.0884323032912846
"1498",2015,2024,"cdel","cash_values","fyear","outtrun",4652,"planned",11600,0.106855481964023
"1499",2016,2024,"cdel","cash_values","fyear","outtrun",4556,"planned",11600,0.123917113782388
"1500",2017,2024,"cdel","cash_values","fyear","outtrun",5238,"planned",11600,0.120282364368051
"1501",2018,2024,"cdel","cash_values","fyear","outtrun",5941,"planned",11600,0.117977524762837
"1502",2019,2024,"cdel","cash_values","fyear","outtrun",7015,"planned",11600,0.105824131019705
"1503",2020,2024,"cdel","cash_values","fyear","outtrun",12704,"planned",11600,-0.0224716173627499
"1504",2021,2024,"cdel","cash_values","fyear","outtrun",9119,"planned",11600,0.0835199810720089
